hole_id,strata_name,rock_name,aquifer_group,depth_top,depth_bottom,layer_thickness,resistivity,gamma_gamma,natural_gamma,sp,short_distance_gamma,well_diameter,pumping_level,aquifer_thickness,hole_depth_before_pumping,hole_depth_after_pumping,hole_depth_loss,depth_starting_pumping,pumping_depth_at_the_end,pumping_depth,section_aperture,k,kp,r,rp,remark
H1405,mudstone,,V,580.3,582.8,2.44,20.5096,660.28,15.2978,-11.6052,552.92,212.5886,,,,,,,,,,,,,,
H1405,siltstone,,V,582.8,586.59,3.6,19.48666667,697.0133333,14.79813333,-11.58013333,550.6133333,222.7517333,,,,,,,,,,,,,,
H1405,fine-grained sandstone,,V,586.59,587.5,0.87,15.38684211,789.5789474,19.07052632,-11.60894737,584.0,225.5873684,,,,,,,,,,,,,,
H1405,siltstone,,V,587.5,590.79,3.13,20.82261538,843.1076923,14.44107692,-11.73292308,570.1538462,213.2993846,,,,,,,,,,,,,,
H1405,medium-grained sandstone,,V,590.79,600.5,9.23,28.70528205,916.7487179,10.17682051,-13.87728205,608.4923077,190.0675897,,,,,,,,,,,,,,
H1405,siltstone,,V,600.5,603.3,2.66,26.14267857,864.2857143,13.35035714,-13.00017857,616.6428571,194.6408929,,,,,,,,,,,,,,
H1405,medium-grained sandstone,,V,603.3,612.1,8.37,31.32630682,869.6818182,10.54357955,-13.39636364,618.625,192.9395455,,,,,,,,,,,,,,
H1405,siltstone,,V,612.1,613.76,1.58,21.98787879,995.9393939,16.84727273,-11.54727273,589.2727273,209.0166667,,,,,,,,,,,,,,
H1405,fine-grained sandstone,,V,613.76,614.96,1.14,28.42833333,1273.083333,11.26333333,-12.1,616.9166667,208.4333333,,,,,,,,,,,,,,
H1405,coal,13 coal,V,614.96,615.46,0.48,31.729,5102.6,8.036,-11.953,826.4,213.578,,,,,,,,,,,,,,
H1405,siltstone,,V,615.46,617.16,1.62,27.43088235,1189.470588,14.58029412,-11.62882353,594.7058824,211.3288235,,,,,,,,,,,,,,
H1405,coal,14 coal,V,617.16,617.63,0.45,32.62,5618.888889,5.956666667,-11.63,777.7777778,222.7655556,,,,,,,,,,,,,,
H1405,siltstone,,V,617.63,618.94,1.25,21.645,1084.615385,17.50153846,-11.68461538,639.0769231,204.0292308,,,,,,,,,,,,,,
H1405,fine-grained sandstone,,V,618.94,620.6,1.58,28.20352941,772.7647059,12.28382353,-12.30588235,603.8235294,193.6891176,,,,,,,,,,,,,,
H1405,siltstone,,V,620.6,621.15,0.52,28.02363636,1573.090909,14.69363636,-12.66909091,611.4545455,200.3445455,,,,,,,,,,,,,,
H1405,carbonaceous mudstone,,V,621.15,621.45,0.29,27.6,3583.333333,13.60166667,-12.22,747.6666667,200.31,,,,,,,,,,,,,,
H1405,siltstone,,V,621.45,621.9,0.43,25.11333333,1362.888889,14.12222222,-12.18555556,593.7777778,198.0588889,,,,,,,,,,,,,,
H1405,fine-grained sandstone,,V,621.9,631.23,8.87,27.01349462,881.3225806,13.34451613,-12.73123656,588.4301075,197.8853763,,,,,,,,,,,,,,
H1405,coal,15 coal,V,631.23,632.81,1.55,38.8115625,4520.9375,7.019375,-11.9153125,742.5625,212.5415625,,,,,,,,,,,,,,
H1405,fine-grained sandstone,,V,632.81,634.6,1.75,30.08527778,1377.388889,14.22083333,-11.81972222,661.6666667,200.2519444,,,,,,,,,,,,,,
H1405,carbonaceous mudstone,,V,634.6,634.85,0.24,32.64,1617.6,12.916,-11.704,641.6,202.824,,,,,,,,,,,,,,
H1405,siltstone,,V,634.85,641.6,6.6,23.48251852,783.3185185,16.56511111,-11.77340741,567.2,207.9022963,,,,,,,,,,,,,,
H1405,coal,16 coal,V,641.6,643.22,1.58,39.7115625,4608.4375,6.58625,-12.0425,799.3125,201.49125,,,,,,,,,,,,,,
H1405,mudstone,,V,643.22,644.54,1.29,25.66153846,1221.0,17.41346154,-11.85884615,685.4615385,199.9284615,,,,,,,,,,,,,,
H1405,coal,17-1 Coal,V,644.54,645.59,1.03,43.99761905,5233.142857,3.597619048,-12.14190476,759.3333333,197.0471429,,,,,,,,,,,,,,
H1405,fine-grained sandstone,,V,645.59,647.59,1.96,45.03125,861.0,11.01075,-12.254,622.9,194.78425,,,,,,,,,,,,,,
H1405,coal,17-2 Coal,V,647.59,649.29,1.66,55.66941176,6192.058824,2.666470588,-12.35617647,1315.941176,193.1611765,,,,,,,,,,,,,,
H1405,fine-grained sandstone,,V,649.29,653.61,4.21,30.20965517,686.0229885,13.94563218,-12.16137931,553.1494253,192.4491954,,,,,,,,,,,,,,
H1405,medium-grained sandstone,,V,653.61,660.54,6.75,33.57376812,815.5217391,8.655289855,-13.96746377,603.173913,186.4757971,,,,,,,,,,,,,,
H1405,siltstone,,V,660.54,661.55,0.98,29.31571429,1072.190476,16.32380952,-12.39285714,662.3809524,202.0409524,,,,,,,,,,,,,,
H1405,coal,18-1 Coal,V,661.55,663.84,2.21,44.66288889,5249.866667,3.330222222,-12.11422222,903.2888889,196.6293333,,,,,,,,,,,,,,
H1405,siltstone,,V,663.84,666.09,2.17,24.66,914.8888889,14.72711111,-11.60044444,595.6444444,196.0,,,,,,,,,,,,,,
H1405,fine-grained sandstone,,V,666.09,668.19,2.03,28.19595238,905.5238095,9.401904762,-12.35904762,598.0952381,188.0961905,,,,,,,,,,,,,,
H1405,coal,,V,668.19,668.46,0.26,29.98333333,4004.0,7.943333333,-12.94166667,879.6666667,193.255,,,,,,,,,,,,,,
H1405,mudstone,,V,668.46,670.37,1.84,24.85368421,1139.105263,13.44236842,-11.90421053,613.4736842,200.9078947,,,,,,,,,,,,,,
H1405,coal,18-2 coal,V,670.37,673.26,2.79,41.85224138,3745.655172,7.843275862,-11.64603448,874.9310345,196.6365517,,,,,,,,,,,,,,
H1405,siltstone,,V,673.26,674.7,1.39,25.42448276,731.1034483,12.37586207,-11.71724138,666.4827586,186.3517241,,,,,,,,,,,,,,
H1405,fine-grained sandstone,,V,674.7,678.22,3.4,23.65942857,844.4,10.83942857,-13.01914286,651.6285714,185.0821429,,,,,,,,,,,,,,
H1405,coarse-grained sandstone,,V,678.22,685.0,6.55,21.51536765,975.25,4.918455882,-14.26294118,689.4852941,178.2426471,,,,,,,,,,,,,,
H1405,siltstone,,V,685.0,691.26,6.05,21.63072,963.5756,8.2456,-13.69288,688.1690141,177.72568,,,,,,,,,,,,,,
H1405,coarse-grained sandstone,J2y,V,691.26,695.76,4.35,20.79377778,5624.074884,31.58372093,-11.21255556,,252.4192222,,,,,,,,,,,,,,
H1602,topsoil,Q,I,0.0,5.66,,13.2319469,4172.951062,17.4460177,-9.2,11419.12766,174.960354,,,,,,,,,,,,,,
H1602,mudstone,,I,137.97,148.84,10.76,20.47336406,1564.861751,15.66806452,-8.459723502,9052.700461,108.866129,,,,,,,,,,,,,,
H1602,siltstone,,I,148.84,166.39,17.38,18.33584046,1346.62963,16.13358974,-8.232421652,8605.259259,114.1979202,,,,,,,,,,,,,,
H1602,medium-grained sandstone,,I,166.39,178.38,11.87,18.23120833,1535.295833,15.34666667,-8.513166667,9113.7875,119.0156667,,,,,,,,,,,,,,
H1602,siltstone,,I,178.38,199.08,20.5,19.32125604,1485.71256,14.75306763,-8.433768116,9044.449275,101.8756522,,,,,,,,,,,,,,
H1602,medium-grained sandstone,,I,199.08,227.76,28.4,21.89404181,1472.794425,11.00512195,-9.280052265,9052.996516,81.77463415,,,,,,,,,,,,,,
H1602,siltstone,,I,227.76,236.92,9.07,20.58322404,1169.912568,13.63704918,-7.927540984,8212.125683,103.7112022,,,,,,,,,,,,,,
H1602,coarse,J2z,III,236.92,265.71,28.51,20.84213542,1348.710069,11.584375,-8.562795139,8703.692708,93.97527778,CSA2-4,46.1,420.0,419.5,-0.5,265.6,420.0,154.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
lift cylinder
pumping test"
H1602,siltstone,J2y,III,265.71,270.71,4.95,21.0689,1047.62,18.0082,-7.5753,7782.65,105.8019,CSA2-4,46.1,420.0,419.5,-0.5,265.6,421.0,155.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalento
Lift cylinder
Pumping test"
H1602,coal,2coal,III,270.71,278.37,7.59,46.15562092,7894.764706,1.809215686,-9.202222222,15289.05882,101.9445098,CSA2-4,46.1,420.0,419.5,-0.5,265.6,422.0,156.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalento
Lift cylinder
Pumping test"
H1602,siltstone,,III,278.37,282.57,4.15,18.80071429,1338.97619,20.7272619,-7.776309524,8352.416667,130.3922619,CSA2-4,46.1,420.0,419.5,-0.5,265.6,423.0,157.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalento
Lift cylinder
Pumping test"
H1602,coal,,III,282.57,282.8,0.23,19.996,3943.0,14.524,-7.836,13444.8,115.374,CSA2-4,46.1,420.0,419.5,-0.5,265.6,424.0,158.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalento
Lift cylinder
Pumping test"
H1602,siltstone,,III,282.8,284.84,2.01,20.34525,1497.7,17.67325,-7.95775,8647.825,107.31625,CSA2-4,46.1,420.0,419.5,-0.5,265.6,425.0,159.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalento
Lift cylinder
Pumping test"
H1602,fine-grained sandstone,,III,284.84,290.24,5.33,20.30222222,1137.675926,15.7875,-8.043425926,7960.583333,109.0721296,CSA4-6,46.1,420.0,419.5,-0.5,265.6,426.0,160.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalento
Lift cylinder
Pumping test"
H1602,siltstone,,III,290.24,298.26,7.94,20.67677019,1294.21118,12.15751553,-8.202111801,8450.645963,106.5990683,CSA4-6,46.1,420.0,419.5,-0.5,265.6,427.0,161.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalento
Lift cylinder
Pumping test"
H1602,coal,3 coal,III,298.26,301.36,3.07,33.09467742,8091.903226,4.760322581,-8.592580645,15510.24194,105.9477419,CSA4-6,46.1,420.0,419.5,-0.5,265.6,428.0,162.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalento
Lift cylinder
Pumping test"
H1602,siltstone,,III,301.36,310.75,9.25,20.99345745,1218.515957,17.27452128,-7.959840426,8213.808511,105.693617,CSA4-6,46.1,420.0,419.5,-0.5,265.6,429.0,163.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalento
Lift cylinder
Pumping test"
H1602,fine-grained sandstone,,III,310.75,318.22,7.36,20.17409396,1299.966443,18.44060403,-7.839798658,8423.966443,106.6328859,CSA4-6,46.1,420.0,419.5,-0.5,265.6,430.0,164.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalento
Lift cylinder
Pumping test"
H1602,coal,3 under,IV,318.22,318.86,0.63,25.52384615,8110.538462,5.096923077,-7.550769231,15612.38462,127.3361538,ROOF-IV,46.1,420.0,419.5,-0.5,265.6,431.0,165.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalento
Lift cylinder
Pumping test"
H1602,siltstone,,IV,318.86,330.27,11.35,21.12245614,1176.131579,18.5772807,-7.581535088,8059.429825,111.5932456,ROOF-IV,46.1,420.0,419.5,-0.5,265.6,432.0,166.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalento
Lift cylinder
Pumping test"
H1602,coal,4-1 coal,IV,330.27,331.92,1.64,27.77969697,8464.393939,3.02,-8.20030303,15864.66667,100.1390909,ROOF-IV,46.1,420.0,419.5,-0.5,265.6,433.0,167.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalento
Lift cylinder
Pumping test"
H1602,siltstone,,IV,331.92,335.14,3.2,21.1046875,1291.96875,17.15421875,-8.6240625,8440.140625,88.8290625,ROOF-IV,46.1,420.0,419.5,-0.5,265.6,434.0,168.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,medium-grained sandstone,,IV,335.14,341.74,6.56,21.66159091,1486.674242,12.10954545,-9.677424242,8944.348485,80.02287879,CSA6-12,46.1,420.0,419.5,-0.5,265.6,435.0,169.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,coal,4-2 coal ,IV,341.74,342.33,0.59,29.02,8315.583333,5.533333333,-8.61,15827.16667,93.47666667,CSA6-12,46.1,420.0,419.5,-0.5,265.6,436.0,170.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,siltstone,,IV,342.33,347.96,5.6,22.76681416,1275.628319,15.90690265,-7.950619469,8257.867257,93.68867257,CSA6-12,46.1,420.0,419.5,-0.5,265.6,437.0,171.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,coal,4-3coal ,IV,347.96,351.3,3.32,36.20626866,8833.0,1.800447761,-9.150298507,15920.9403,97.3558209,CSA6-12,46.1,420.0,419.5,-0.5,265.6,438.0,172.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,siltstone,,IV,351.3,352.8,1.49,22.12133333,1471.466667,15.27366667,-8.963666667,8759.066667,87.54766667,CSA6-12,46.1,420.0,419.5,-0.5,265.6,439.0,173.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,medium-grained sandstone,,IV,352.8,360.42,7.58,21.61592105,1367.309211,17.28473684,-8.811644737,8730.513158,86.95381579,CSA6-12,46.1,420.0,419.5,-0.5,265.6,440.0,174.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,siltstone,,IV,360.42,361.8,1.36,18.15857143,1663.285714,24.1975,-7.182857143,9365.428571,111.8796429,CSA12-18,46.1,420.0,419.5,-0.5,265.6,441.0,175.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,coal,,IV,361.8,362.08,0.28,20.844,6451.0,14.784,-7.194,14957.0,109.278,CSA12-18,46.1,420.0,419.5,-0.5,265.6,442.0,176.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,siltstone,,IV,362.08,365.46,3.36,19.27279412,1315.75,20.24985294,-7.233823529,8390.779412,108.0442647,CSA12-18,46.1,420.0,419.5,-0.5,265.6,443.0,177.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,coal,,IV,365.46,365.68,0.22,20.975,3221.75,17.15,-7.2475,12947.25,103.0325,CSA12-18,46.1,420.0,419.5,-0.5,265.6,444.0,178.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,siltstone,,IV,365.68,366.63,0.94,20.79052632,1344.052632,18.88315789,-7.674736842,8481.105263,101.1373684,CSA12-18,46.1,420.0,419.5,-0.5,265.6,445.0,179.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,fine-grained sandstone,,IV,366.63,374.23,7.56,20.79486842,1229.907895,18.71105263,-8.080065789,8408.868421,93.13578947,CSA12-18,46.1,420.0,419.5,-0.5,265.6,446.0,180.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,medium-grained sandstone,,IV,374.23,380.42,6.16,22.57266129,1337.580645,17.53935484,-8.043790323,8355.935484,88.48290323,CSA12-18,46.1,420.0,419.5,-0.5,265.6,447.0,181.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,coal,,IV,380.42,380.87,0.45,23.11666667,7849.0,7.404444444,-7.42,15335.77778,95.19444444,CSA12-18,46.1,420.0,419.5,-0.5,265.6,448.0,182.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,siltstone,,IV,380.87,385.18,4.29,28.2405814,1096.383721,15.67337209,-7.724534884,7858.395349,87.31151163,CSA12-18,46.1,420.0,419.5,-0.5,265.6,449.0,183.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,coal,,IV,385.18,385.53,0.35,22.38857143,6328.571429,16.96428571,-7.172857143,14957.42857,100.7914286,CSA12-18,46.1,420.0,419.5,-0.5,265.6,450.0,184.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,siltstone,,V,385.53,390.15,4.59,17.58301075,1596.784946,22.07591398,-7.139032258,9153.666667,119.1943011,ROOF-V,46.1,420.0,419.5,-0.5,265.6,451.0,185.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,carbonaceous mudstone,,V,390.15,390.3,0.15,18.51,2343.333333,16.97666667,-7.08,11758.66667,115.7566667,ROOF-V,46.1,420.0,419.5,-0.5,265.6,452.0,186.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,siltstone,,V,390.3,405.65,15.2,19.01143322,1269.602606,18.63257329,-7.333420195,8320.90228,106.715798,ROOF-V,46.1,420.0,419.5,-0.5,265.6,453.0,187.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,fine-grained sandstone,,V,405.65,411.25,5.55,22.63883929,1277.785714,13.24419643,-8.909642857,8468.517857,84.36455357,ROOF-V,46.1,420.0,419.5,-0.5,265.6,454.0,188.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,siltstone,,V,411.25,419.42,8.09,20.54883436,1437.742331,15.19177914,-8.49196319,8810.079755,90.76128834,ROOF-V,46.1,420.0,419.5,-0.5,265.6,455.0,189.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,coal,6 coal,V,419.42,421.62,2.18,32.70590909,8317.068182,4.7775,-8.034545455,15598.22727,100.1563636,ROOF-V,46.1,420.0,419.5,-0.5,265.6,456.0,190.4,190.0,0.0005,0.0005,9.95,9.95,"Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Equivalent to
Lift cylinder
Pumping test"
H1602,siltstone,,V,421.62,430.2,8.5,18.7652907,1110.802326,17.77017442,-7.142674419,7823.75,113.3293605,ROOF-V,,,,,,,,,,,,,
H1602,carbonaceous mudstone,,V,430.2,430.9,0.69,17.01142857,2372.357143,22.33071429,-6.88,10546.85714,107.1642857,ROOF-V,,,,,,,,,,,,,
H1602,mudstone,,V,430.9,432.25,1.34,15.59296296,1286.592593,25.24851852,-6.880740741,8271.888889,105.38,ROOF-V,,,,,,,,,,,,,
H1602,carbonaceous mudstone,,V,432.25,432.55,0.3,16.74,2660.166667,18.79166667,-6.95,10782.5,105.4966667,ROOF-V,,,,,,,,,,,,,
H1602,siltstone,,V,432.55,433.26,0.7,16.56214286,1266.142857,18.17857143,-6.992857143,8144.642857,107.8692857,ROOF-V,,,,,,,,,,,,,
H1602,fine-grained sandstone,,V,433.26,439.76,6.44,15.76176923,1049.392308,16.87646154,-7.071076923,7676.446154,101.4331538,ROOF-V,,,,,,,,,,,,,
H1602,siltstone,,V,439.76,446.01,6.16,15.98952,1096.528,17.75784,-7.09232,7823.72,102.41744,CSA18+,,,,,,,,,,,,,
H1602,fine-grained sandstone,,V,446.01,453.7,7.57,17.52032468,1282.324675,13.0675974,-8.232987013,8565.564935,91.69948052,CSA18+,,,,,,,,,,,,,
H1602,medium-grained sandstone,,V,453.7,454.43,0.72,21.195,1527.071429,11.755,-8.857142857,9002.642857,97.12214286,CSA18+,,,,,,,,,,,,,
H1602,coal,10 coal ,V,454.43,457.48,3.0,38.22819672,8837.180328,2.118032787,-8.575409836,15899.59016,115.4332787,CSA18+,,,,,,,,,,,,,
H1602,siltstone,,V,457.48,472.53,14.82,17.73677741,1224.993355,18.20936877,-7.511362126,8239.674419,92.1630897,CSA18+,,,,,,,,,,,,,
H1602,fine-grained sandstone,,V,472.53,482.9,10.21,22.89038462,1085.658654,15.78850962,-7.896346154,7898.913462,88.19091346,CSA18+,,,,,,,,,,,,,
H1602,siltstone,,V,482.9,488.25,5.3,17.83728972,1186.64486,21.21084112,-6.726074766,8086.635514,97.54897196,,,,,,,,,,,,,,
H1602,coal,12 coal,V,488.25,490.0,1.73,35.55228571,8907.028571,3.798,-7.174285714,16040.28571,97.28142857,,,,,,,,,,,,,,
H1602,siltstone,,V,490.0,502.49,12.37,19.52662651,1174.742972,20.47196787,-7.124257028,8034.048193,88.65811245,,,,,,,,,,,,,,
H1602,fine-grained sandstone,,V,502.49,509.69,7.13,21.59729167,1105.048611,16.98340278,-7.538541667,7992.229167,84.78256944,,,,,,,,,,,,,,
H1602,siltstone,,V,509.69,514.74,5.0,21.41623762,1244.435644,17.5129703,-7.561089109,8189.168317,87.33287129,,,,,,,,,,,,,,
H1602,coal,13 coal ,V,514.74,515.32,0.57,23.50083333,7105.583333,11.365,-6.885,15037.83333,97.25,,,,,,,,,,,,,,
H1602,mudstone,,V,515.32,517.4,2.06,22.08785714,1714.190476,21.69619048,-6.821904762,8940.928571,92.27,,,,,,,,,,,,,,
H1602,coal,14 coal ,V,517.4,517.95,0.54,26.91363636,8387.636364,5.374545455,-7.437272727,15846.36364,93.90090909,,,,,,,,,,,,,,
H1602,fine-grained sandstone,,V,517.95,520.95,2.97,23.14166667,1350.05,13.3215,-8.6075,8430.483333,79.10783333,,,,,,,,,,,,,,
H1602,medium-grained sandstone,,V,520.95,530.09,9.05,24.65637363,1254.285714,11.97214286,-9.042582418,8445.21978,77.97516484,,,,,,,,,,,,,,
H1602,coal,15-1 Coal,V,530.09,530.98,0.88,28.24444444,8444.055556,5.269444444,-7.484444444,16062.44444,95.19833333,,,,,,,,,,,,,,
H1602,siltstone,,V,530.98,532.62,1.62,22.31575758,1796.454545,20.43151515,-6.673333333,9164.909091,87.67,,,,,,,,,,,,,,
H1602,coal,15-2 coal,V,532.62,532.92,0.3,25.14333333,5605.0,16.08833333,-7.073333333,14059.16667,83.35666667,,,,,,,,,,,,,,
H1602,siltstone,,V,532.92,537.28,4.32,26.33425287,1157.931034,13.14689655,-8.498735632,8005.965517,79.95689655,,,,,,,,,,,,,,
H1602,fine-grained sandstone,,V,537.28,546.32,8.93,21.64022099,1123.325967,16.39845304,-7.778618785,7983.911602,86.03983425,,,,,,,,,,,,,,
H1602,siltstone,,V,546.32,548.78,2.43,18.73795918,1174.816327,23.14877551,-6.529591837,8155.183673,96.66877551,,,,,,,,,,,,,,
H1602,coal,16 coal ,V,548.78,549.58,0.79,26.02375,7804.8125,7.98875,-6.705625,15789.0,95.014375,,,,,,,,,,,,,,
H1602,siltstone,,V,549.58,553.68,4.05,21.00414634,1200.0,21.73365854,-6.566463415,8005.219512,94.485,,,,,,,,,,,,,,
H1602,coal,17-1 coal ,V,553.68,554.35,0.66,25.67071429,7900.285714,5.633571429,-6.710714286,15682.35714,93.96785714,,,,,,,,,,,,,,
H1602,siltstone,,V,554.35,562.24,7.77,22.0144586,1215.770701,18.77089172,-7.143248408,8208.273885,83.14433121,,,,,,,,,,,,,,
H1602,coal,17-2 coal ,V,562.24,563.39,1.13,30.65565217,8354.347826,4.621304348,-7.087391304,15772.95652,84.41173913,,,,,,,,,,,,,,
H1602,siltstone,,V,563.39,572.86,9.38,21.78947368,1034.205263,20.70905263,-6.485789474,7648.152632,87.64426316,,,,,,,,,,,,,,
H1602,coal,18-1 coal ,V,572.86,575.34,2.46,39.03346939,8237.020408,3.447755102,-7.394897959,15598.93878,83.5544898,,,,,,,,,,,,,,
H1602,siltstone,,V,575.34,579.3,3.92,19.918875,1487.5875,9.598125,-8.16575,8956.3375,79.534,,,,,,,,,,,,,,
H1602,coal,18-2 coal ,V,579.3,579.86,0.56,22.92454545,4550.727273,15.21181818,-6.560909091,13317.90909,87.53181818,,,,,,,,,,,,,,
H1602,siltstone,,V,579.86,581.74,1.87,21.59513514,1252.054054,14.40243243,-6.97027027,8285.351351,82.79567568,,,,,,,,,,,,,,
H1602,fine-grained sandstone,,V,581.74,584.74,2.98,20.3475,1400.233333,8.346,-8.113666667,8965.683333,77.4015,,,,,,,,,,,,,,
H1602,siltstone,,V,584.74,585.5,0.75,17.564375,1354.25,20.96875,-6.160625,8559.4375,83.74375,,,,,,,,,,,,,,
H1602,carbonaceous mudstone,,V,585.5,585.75,0.25,18.56,2326.8,20.936,-6.102,10696.0,85.47,,,,,,,,,,,,,,
H1602,siltstone,,V,585.75,586.54,0.78,18.07733333,1588.8,23.61533333,-6.144666667,8894.0,87.62066667,,,,,,,,,,,,,,
H1602,coal,,V,586.54,586.82,0.28,20.19,4965.166667,21.215,-6.173333333,14243.0,89.53833333,,,,,,,,,,,,,,
H1602,siltstone,,V,586.82,593.34,6.46,17.60392308,1412.738462,11.76676923,-7.914,8945.338462,75.85738462,,,,,,,,,,,,,,
H1602,fine-grained sandstone,,V,593.34,598.01,4.62,16.87329787,1462.074468,5.373829787,-8.549787234,9013.234043,74.31308511,,,,,,,,,,,,,,
H1602,coarse-grained sandstone,J2y,V,598.01,625.69,27.41,32.59743219,2572.662206,15.12406872,-7.77960217,8773.549261,97.27314647,,,,,,,,,,,,,,
H2003,topsoil q,Q,III,0.0,3.5,,14.34785714,3087.058286,14.61842857,-7.38,130.6571429,240.368,,,,,,,,,,,,,,
H2003,coal,,IV,107.8,108.84,1.02,17.6545,4231.9,7.899,-7.294,1132.3,197.9685,ROOF-IV,,,,,,,,,,,,,
H2003,fine-grained sandstone,,IV,108.84,117.77,8.79,17.17,919.4636872,13.6024581,-7.430782123,885.0726257,195.1308939,ROOF-IV,,,,,,,,,,,,,
H2003,mudstone,,IV,117.77,119.07,1.28,15.25269231,680.6153846,11.04269231,-7.225769231,744.2307692,218.5492308,ROOF-IV,,,,,,,,,,,,,
